id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1600,15806942.0,Chubb,711.0,France,Male,38.0,7.0,0.0,2.0,1.0,1.0,98896.06,0.0
1601,15752650.0,Chien,794.0,France,Female,40.0,8.0,0.0,1.0,1.0,0.0,126469.09,0.0
1602,15746662.0,Chidiegwu,769.0,Spain,Female,25.0,6.0,133950.37,1.0,1.0,0.0,155879.57,0.0
1603,15685314.0,Chukwualuka,592.0,France,Male,34.0,6.0,123322.15,1.0,1.0,1.0,898.51,0.0
1604,15692406.0,Toscani,567.0,Spain,Male,36.0,1.0,0.0,1.0,1.0,0.0,147545.65,1.0
1605,15656478.0,Shih,686.0,France,Male,38.0,6.0,0.0,2.0,1.0,0.0,172740.39,0.0
1606,15765643.0,Chukwueloka,696.0,Spain,Female,62.0,6.0,0.0,1.0,1.0,1.0,196241.94,1.0
1607,15770041.0,Whitehead,686.0,France,Male,34.0,7.0,0.0,2.0,1.0,1.0,154882.79,0.0
1608,15682868.0,Hsueh,725.0,France,Female,28.0,8.0,0.0,2.0,1.0,1.0,117031.2,0.0
1609,15791742.0,Scott,590.0,France,Female,35.0,1.0,0.0,2.0,1.0,0.0,94888.6,0.0
1610,15752312.0,Lombardi,628.0,Germany,Male,37.0,2.0,151675.65,1.0,1.0,1.0,137791.18,0.0
1611,15585892.0,Mancini,709.0,France,Female,51.0,2.0,0.0,1.0,1.0,1.0,181419.29,1.0
1612,15680197.0,Chigolum,744.0,France,Female,33.0,3.0,143835.52,1.0,1.0,0.0,74945.11,0.0
1613,15778934.0,H?,679.0,Germany,Female,39.0,1.0,121647.54,2.0,0.0,0.0,82967.97,0.0
1614,15606520.0,Pisano,711.0,Germany,Female,42.0,5.0,114512.59,1.0,1.0,0.0,176780.69,1.0
1615,15690197.0,Chukwufumnanya,633.0,Germany,Male,35.0,0.0,141541.25,1.0,1.0,1.0,119899.52,0.0
1616,15690620.0,Nwachinemelu,687.0,France,Male,36.0,9.0,0.0,2.0,1.0,1.0,138540.08,0.0
1617,15776631.0,DeRose,665.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,134790.74,0.0
1618,15638068.0,Cremonesi,592.0,Germany,Male,51.0,9.0,116967.68,1.0,1.0,0.0,90558.24,1.0
1619,15662483.0,Nnamutaezinwa,648.0,Spain,Female,61.0,2.0,0.0,1.0,1.0,1.0,82867.55,1.0
1620,15635197.0,Chukwuebuka,762.0,Spain,Female,41.0,9.0,0.0,1.0,1.0,0.0,124625.08,1.0
1621,15676521.0,Pinto,753.0,Germany,Female,43.0,7.0,141792.61,2.0,0.0,1.0,690.84,0.0
1622,15787772.0,Sazonova,725.0,Germany,Female,38.0,2.0,121898.82,1.0,1.0,1.0,57876.06,0.0
1623,15702541.0,Ch'iu,825.0,France,Male,25.0,10.0,0.0,2.0,1.0,0.0,62700.08,0.0
1624,15806986.0,Smith,608.0,Spain,Male,43.0,5.0,0.0,1.0,1.0,0.0,182784.11,1.0
1625,15713774.0,Shih,742.0,Germany,Female,45.0,7.0,127343.4,1.0,1.0,1.0,52327.57,1.0
1626,15681180.0,Milanesi,587.0,Germany,Male,38.0,6.0,102882.4,2.0,1.0,0.0,149381.32,0.0
1627,15602572.0,H?,605.0,France,Female,44.0,7.0,0.0,1.0,0.0,0.0,140134.43,1.0
1628,15661526.0,Onyemauchechukwu,682.0,France,Male,63.0,7.0,116968.91,1.0,1.0,1.0,101491.23,0.0
1629,15648064.0,Ch'eng,778.0,Germany,Female,32.0,3.0,116474.35,2.0,1.0,1.0,154460.68,0.0
1630,15583718.0,Folliero,669.0,France,Male,40.0,0.0,145580.61,1.0,0.0,1.0,179436.3,0.0
1631,15704763.0,Ch'ien,635.0,France,Male,42.0,2.0,0.0,2.0,1.0,1.0,127623.33,0.0
1632,15651020.0,Chiekwugo,794.0,Germany,Female,56.0,8.0,118560.0,1.0,0.0,0.0,38190.78,1.0
1633,15760446.0,Chiazagomekpere,712.0,France,Male,29.0,4.0,0.0,1.0,0.0,0.0,85523.24,0.0
1634,15673529.0,Lucciano,685.0,Germany,Female,32.0,1.0,91246.53,2.0,1.0,0.0,134720.51,0.0
1635,15588854.0,Chiu,605.0,France,Female,40.0,10.0,0.0,2.0,1.0,0.0,36122.96,0.0
1636,15605916.0,Clements,697.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,53710.23,0.0
1637,15736112.0,Ikedinachukwu,602.0,France,Male,34.0,5.0,0.0,2.0,1.0,0.0,66795.78,0.0
1638,15649858.0,Hsueh,667.0,France,Male,30.0,4.0,122359.5,1.0,1.0,1.0,84420.65,0.0
1639,15569678.0,Nwokezuike,671.0,France,Female,46.0,7.0,0.0,1.0,1.0,0.0,47310.24,1.0
1640,15707559.0,Onyekaozulu,707.0,Spain,Female,40.0,6.0,132467.18,1.0,0.0,1.0,121433.51,0.0
1641,15595766.0,Liao,604.0,Spain,Male,41.0,9.0,0.0,2.0,0.0,0.0,153917.41,0.0
1642,15576065.0,Pape,697.0,France,Female,34.0,9.0,0.0,2.0,0.0,0.0,71823.15,0.0
1643,15751175.0,Akobundu,721.0,Germany,Male,24.0,4.0,141074.59,3.0,1.0,0.0,186976.6,1.0
1644,15758531.0,Lucciano,749.0,Spain,Male,43.0,4.0,0.0,2.0,1.0,0.0,96961.0,0.0
1645,15711602.0,Hsueh,661.0,France,Male,26.0,4.0,0.0,2.0,1.0,1.0,175310.38,0.0
1646,15761053.0,Mamelu,543.0,France,Male,34.0,5.0,102540.61,1.0,1.0,0.0,181208.47,0.0
1647,15672640.0,Brown,675.0,France,Female,25.0,1.0,0.0,2.0,1.0,0.0,177099.71,0.0
1648,15673837.0,Teng,697.0,Spain,Male,32.0,0.0,0.0,2.0,1.0,0.0,143463.28,0.0
1649,15742534.0,Padovesi,754.0,France,Male,38.0,2.0,0.0,2.0,0.0,1.0,180622.43,0.0
1650,15791958.0,Onwumelu,605.0,France,Female,38.0,7.0,0.0,1.0,1.0,1.0,170903.4,0.0
1651,15686539.0,Chigolum,738.0,Germany,Female,40.0,7.0,132767.66,2.0,1.0,0.0,162820.5,0.0
1652,15742854.0,Toscani,682.0,Germany,Male,28.0,1.0,128751.65,2.0,1.0,1.0,77330.35,0.0
1653,15654489.0,Pirozzi,716.0,France,Female,55.0,2.0,0.0,1.0,1.0,0.0,53584.03,1.0
1654,15593795.0,Onyemauchechi,642.0,France,Female,42.0,0.0,0.0,2.0,1.0,0.0,152012.36,0.0
1655,15802501.0,Lo Duca,678.0,France,Female,41.0,3.0,90916.81,1.0,1.0,1.0,181794.86,1.0
1656,15794898.0,Tseng,634.0,Germany,Male,37.0,2.0,104091.49,1.0,1.0,1.0,94888.5,0.0
1657,15655648.0,Nwora,656.0,France,Female,38.0,2.0,0.0,2.0,1.0,0.0,141756.32,0.0
1658,15690164.0,Milani,756.0,France,Male,45.0,8.0,79562.98,1.0,0.0,0.0,132468.76,1.0
1659,15787772.0,Udegbulam,708.0,Spain,Female,34.0,2.0,0.0,2.0,0.0,0.0,51820.87,0.0
1660,15793331.0,Pagnotto,544.0,Spain,Male,29.0,1.0,0.0,2.0,1.0,1.0,140723.05,0.0
1661,15809248.0,Yobachukwu,653.0,France,Male,31.0,4.0,0.0,1.0,1.0,0.0,166370.81,1.0
1662,15690164.0,Chimezie,676.0,France,Male,24.0,2.0,163549.63,1.0,0.0,1.0,98937.05,0.0
1663,15572390.0,Nwachukwu,573.0,Spain,Female,31.0,1.0,0.0,2.0,0.0,0.0,158978.79,0.0
1664,15703394.0,Nnachetam,624.0,Spain,Female,52.0,10.0,132044.6,1.0,1.0,1.0,18826.06,1.0
1665,15753081.0,Onyekachukwu,699.0,Germany,Male,37.0,3.0,117731.79,1.0,1.0,1.0,142963.29,1.0
1666,15707567.0,Tsao,646.0,France,Female,30.0,1.0,105864.6,2.0,0.0,0.0,137028.51,0.0
1667,15650538.0,Chukwukere,641.0,Germany,Female,52.0,3.0,121205.96,1.0,1.0,1.0,74850.84,1.0
1668,15642098.0,Ch'ang,774.0,Germany,Female,35.0,6.0,122394.0,1.0,1.0,1.0,73371.65,0.0
1669,15586680.0,Zikoranachidimma,624.0,France,Female,35.0,4.0,0.0,2.0,0.0,0.0,152210.81,0.0
1670,15658942.0,Chidi,709.0,Germany,Male,48.0,7.0,117738.81,2.0,1.0,1.0,152491.22,0.0
1671,15658716.0,Ch'ien,636.0,France,Female,37.0,7.0,0.0,1.0,0.0,0.0,153983.99,1.0
1672,15735688.0,Hsueh,633.0,Spain,Male,25.0,5.0,112609.91,1.0,1.0,0.0,169183.66,0.0
1673,15656300.0,Y?,653.0,Spain,Male,31.0,7.0,0.0,3.0,1.0,1.0,97623.42,0.0
1674,15665460.0,Chia,619.0,France,Female,31.0,7.0,0.0,2.0,1.0,1.0,167033.83,0.0
1675,15792468.0,L?,678.0,France,Female,42.0,7.0,0.0,2.0,1.0,1.0,142995.32,0.0
1676,15762799.0,H?,619.0,France,Female,28.0,0.0,101198.01,1.0,0.0,0.0,182528.44,0.0
1677,15642821.0,Chiekwugo,676.0,France,Male,35.0,7.0,0.0,1.0,1.0,0.0,96670.2,1.0
1678,15791842.0,Black,554.0,France,Male,32.0,8.0,0.0,2.0,1.0,1.0,152884.85,0.0
1679,15581811.0,Ch'ang,691.0,France,Male,37.0,1.0,0.0,2.0,1.0,1.0,102076.03,0.0
1680,15674929.0,Lucchese,632.0,France,Female,29.0,9.0,0.0,2.0,1.0,0.0,182624.93,0.0
1681,15768219.0,Tien,686.0,Spain,Male,35.0,9.0,0.0,2.0,1.0,1.0,160529.71,0.0
1682,15730579.0,Ts'ao,560.0,France,Male,35.0,7.0,167557.12,1.0,1.0,0.0,115116.35,0.0
1683,15724200.0,Chinwemma,516.0,France,Female,39.0,8.0,0.0,1.0,1.0,0.0,183566.78,1.0
1684,15738063.0,Hsu,583.0,France,Female,29.0,0.0,0.0,2.0,1.0,0.0,103799.77,0.0
1685,15768120.0,Bibi,544.0,France,Female,36.0,7.0,0.0,2.0,1.0,1.0,82526.92,0.0
1686,15663885.0,T'ien,745.0,France,Female,34.0,6.0,117413.95,2.0,1.0,0.0,74593.84,0.0
1687,15692583.0,Tung,850.0,France,Female,28.0,3.0,0.0,2.0,1.0,1.0,67976.57,0.0
1688,15591036.0,Maclean,657.0,Germany,Male,33.0,6.0,146566.01,2.0,1.0,0.0,179866.01,0.0
1689,15750121.0,Davison,709.0,Germany,Female,43.0,4.0,153538.51,1.0,1.0,0.0,153537.51,1.0
1690,15756610.0,H?,682.0,France,Female,38.0,7.0,0.0,2.0,1.0,1.0,149613.81,0.0
1691,15631406.0,Onyemere,709.0,France,Male,56.0,8.0,156848.13,1.0,1.0,1.0,91092.84,0.0
1692,15757981.0,Ch'iu,715.0,France,Female,38.0,9.0,118577.24,1.0,1.0,1.0,53710.23,0.0
1693,15690733.0,Pagnotto,739.0,France,Female,38.0,2.0,0.0,2.0,1.0,0.0,79616.37,0.0
1694,15642710.0,McGregor,678.0,France,Male,55.0,7.0,0.0,1.0,0.0,0.0,103480.69,1.0
1695,15646764.0,Onwumelu,593.0,France,Female,42.0,9.0,125385.49,1.0,1.0,1.0,54926.51,0.0
1696,15772423.0,K?,687.0,France,Male,35.0,2.0,0.0,2.0,1.0,0.0,103720.05,0.0
1697,15713890.0,Nkemakolam,666.0,France,Male,29.0,7.0,0.0,1.0,1.0,0.0,100843.82,0.0
1698,15671591.0,Hsueh,646.0,Germany,Male,62.0,9.0,125951.73,1.0,1.0,1.0,82774.07,0.0
1699,15641043.0,Chidiebere,648.0,France,Male,36.0,3.0,0.0,2.0,1.0,0.0,44363.39,0.0
1700,15589969.0,Chukwujamuike,721.0,Germany,Female,43.0,5.0,132876.55,1.0,0.0,0.0,147720.27,1.0
1701,15584518.0,Nwabugwu,633.0,Spain,Male,34.0,7.0,149583.18,1.0,1.0,1.0,153771.8,0.0
1702,15732644.0,Hsiao,537.0,Germany,Female,36.0,7.0,121325.84,2.0,0.0,1.0,176750.81,0.0
1703,15676576.0,Ch'in,639.0,France,Male,41.0,5.0,141749.74,1.0,0.0,1.0,166957.82,0.0
1704,15593834.0,Chuang,725.0,Germany,Male,37.0,2.0,133974.36,1.0,0.0,0.0,79176.09,0.0
1705,15643496.0,Hayslett,794.0,France,Female,43.0,9.0,123815.86,1.0,0.0,1.0,69052.87,0.0
1706,15793901.0,Onwumelu,567.0,France,Male,41.0,3.0,0.0,1.0,1.0,1.0,139953.94,0.0
1707,15691483.0,Mazzanti,695.0,Spain,Female,36.0,6.0,0.0,2.0,1.0,1.0,48545.1,0.0
1708,15701687.0,Ch'eng,671.0,France,Male,46.0,7.0,137648.41,1.0,1.0,1.0,10074.05,0.0
1709,15787907.0,T'ang,600.0,Germany,Female,46.0,1.0,178058.06,1.0,0.0,0.0,129892.93,1.0
1710,15658364.0,Ch'in,664.0,Spain,Female,29.0,5.0,144855.34,1.0,1.0,1.0,93883.53,0.0
1711,15716800.0,Hsiao,597.0,France,Male,34.0,9.0,0.0,2.0,1.0,0.0,135645.29,0.0
1712,15622230.0,Hsueh,628.0,France,Female,33.0,0.0,144591.92,1.0,0.0,1.0,103557.85,0.0
1713,15696539.0,Ch'ien,477.0,France,Female,43.0,8.0,0.0,1.0,1.0,1.0,116471.43,1.0
1714,15766787.0,Nnachetam,516.0,France,Male,35.0,5.0,82344.84,1.0,1.0,0.0,9983.88,0.0
1715,15737705.0,Ch'eng,712.0,France,Male,30.0,9.0,0.0,2.0,0.0,0.0,106714.28,0.0
1716,15744582.0,Ch'iu,590.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,139991.32,0.0
1717,15582944.0,P'eng,637.0,Germany,Male,30.0,3.0,160777.9,2.0,1.0,1.0,171928.03,0.0
1718,15615177.0,Whitehouse,598.0,Spain,Male,38.0,2.0,0.0,2.0,0.0,0.0,149535.97,0.0
1719,15624595.0,Lucchese,662.0,France,Female,41.0,8.0,0.0,2.0,0.0,1.0,1375.46,0.0
1720,15768104.0,Folliero,595.0,France,Male,31.0,2.0,118311.76,1.0,1.0,0.0,114540.37,0.0
1721,15630698.0,Chukwufumnanya,754.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,171519.06,0.0
1722,15697042.0,Pinto,578.0,France,Male,34.0,6.0,0.0,2.0,1.0,0.0,106655.88,0.0
1723,15782390.0,Nwachukwu,627.0,France,Female,48.0,8.0,0.0,1.0,1.0,1.0,86490.09,1.0
1724,15637650.0,Lombardo,595.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,71492.28,0.0
1725,15702030.0,T'ien,776.0,Spain,Male,40.0,9.0,0.0,1.0,1.0,1.0,176712.59,1.0
1726,15672930.0,Nwora,740.0,France,Male,39.0,4.0,167557.12,1.0,1.0,0.0,116442.42,0.0
1727,15576550.0,Chiawuotu,681.0,Spain,Male,30.0,7.0,0.0,2.0,0.0,1.0,86764.46,0.0
1728,15805764.0,Brown,603.0,France,Male,37.0,3.0,0.0,2.0,0.0,1.0,94811.85,0.0
1729,15740404.0,Niu,559.0,France,Male,50.0,3.0,139848.17,1.0,0.0,1.0,128882.66,0.0
1730,15682939.0,Udinese,568.0,Germany,Female,51.0,1.0,137714.66,3.0,1.0,0.0,116971.05,1.0
1731,15594762.0,Yudin,663.0,Germany,Female,43.0,5.0,102968.72,1.0,1.0,0.0,101693.73,1.0
1732,15597910.0,Onyemere,597.0,France,Male,31.0,4.0,0.0,2.0,1.0,0.0,48876.84,0.0
1733,15807045.0,Milani,592.0,France,Male,31.0,2.0,0.0,2.0,0.0,1.0,97938.59,0.0
1734,15631685.0,Chukwukadibia,671.0,France,Male,26.0,5.0,0.0,1.0,1.0,1.0,72876.43,0.0
1735,15691863.0,Ch'eng,699.0,Spain,Female,38.0,4.0,0.0,2.0,1.0,0.0,90928.02,0.0
1736,15692581.0,Nnamdi,622.0,Spain,Female,29.0,7.0,0.0,2.0,1.0,0.0,102925.76,0.0
1737,15681554.0,Gannon,609.0,France,Male,41.0,4.0,0.0,1.0,0.0,0.0,62370.67,1.0
1738,15800784.0,Trevisani,611.0,Spain,Male,31.0,8.0,124577.33,1.0,1.0,0.0,96660.76,0.0
1739,15659501.0,Onodugoadiegbemma,554.0,Germany,Female,38.0,7.0,127832.14,2.0,1.0,0.0,132468.76,0.0
1740,15791513.0,Macleod,611.0,France,Female,34.0,10.0,0.0,2.0,1.0,1.0,98897.32,0.0
1741,15762228.0,Chukwuebuka,687.0,Spain,Male,32.0,9.0,0.0,1.0,1.0,1.0,120892.96,0.0
1742,15792668.0,Ch'eng,558.0,Spain,Female,35.0,4.0,0.0,2.0,1.0,0.0,55470.78,0.0
1743,15578835.0,Chinwendu,718.0,Germany,Female,45.0,7.0,116093.01,1.0,0.0,0.0,64448.36,1.0
1744,15621267.0,Chukwueloka,551.0,Germany,Female,36.0,9.0,155062.8,2.0,1.0,1.0,169763.89,0.0
1745,15773487.0,Hs?,652.0,France,Male,29.0,5.0,0.0,2.0,1.0,1.0,122221.71,0.0
1746,15677310.0,H?,651.0,France,Female,35.0,4.0,0.0,1.0,1.0,0.0,48606.71,1.0
1747,15732740.0,Y?,841.0,Spain,Female,52.0,1.0,0.0,2.0,1.0,0.0,157549.6,1.0
1748,15682928.0,Ch'iu,687.0,Spain,Female,31.0,6.0,113690.82,1.0,1.0,1.0,121138.77,0.0
1749,15727391.0,Lettiere,705.0,France,Male,39.0,5.0,0.0,2.0,1.0,0.0,101491.23,0.0
1750,15665327.0,Chiazagomekpele,812.0,Spain,Female,33.0,7.0,0.0,2.0,1.0,1.0,158325.87,0.0
1751,15773013.0,Tsai,595.0,France,Male,31.0,5.0,0.0,2.0,1.0,0.0,84460.18,0.0
1752,15709531.0,Liao,628.0,Germany,Male,39.0,8.0,141356.47,1.0,0.0,1.0,49089.36,0.0
1753,15806438.0,Ozoemena,707.0,France,Male,23.0,1.0,121263.62,1.0,0.0,0.0,181224.56,0.0
1754,15777054.0,T'an,561.0,France,Female,43.0,9.0,0.0,2.0,0.0,0.0,163550.58,0.0
1755,15601383.0,Chigbogu,602.0,Germany,Female,37.0,1.0,90218.9,1.0,1.0,1.0,133021.32,1.0
1756,15761053.0,Teng,754.0,France,Male,38.0,0.0,0.0,1.0,1.0,1.0,74800.99,0.0
1757,15756070.0,Martin,641.0,France,Male,36.0,10.0,127847.86,1.0,1.0,0.0,94823.95,0.0
1758,15639662.0,Yudina,655.0,Germany,Male,48.0,1.0,116022.73,3.0,1.0,0.0,155870.98,1.0
1759,15780144.0,K?,619.0,France,Male,46.0,1.0,0.0,1.0,0.0,1.0,102076.03,1.0
1760,15672432.0,Hsing,545.0,France,Male,40.0,3.0,0.0,2.0,1.0,0.0,67622.36,0.0
1761,15631159.0,Hsia,775.0,Spain,Female,47.0,8.0,97750.07,1.0,1.0,0.0,173870.39,1.0
1762,15640133.0,Macleod,595.0,Spain,Female,54.0,1.0,0.0,1.0,1.0,0.0,138889.13,1.0
1763,15592707.0,Teng,828.0,France,Female,34.0,5.0,0.0,1.0,1.0,0.0,158840.99,1.0
1764,15766458.0,Pisani,601.0,France,Male,35.0,1.0,0.0,2.0,1.0,0.0,35640.12,0.0
1765,15658768.0,Shih,735.0,Spain,Female,37.0,8.0,0.0,2.0,1.0,0.0,77511.45,0.0
1766,15572073.0,Chukwujamuike,663.0,France,Male,43.0,9.0,0.0,1.0,1.0,0.0,76582.95,1.0
1767,15780254.0,Chidozie,579.0,France,Female,24.0,8.0,0.0,2.0,1.0,0.0,172097.4,0.0
1768,15761783.0,Trevisano,556.0,Germany,Female,56.0,0.0,132876.23,1.0,1.0,1.0,174729.3,1.0
1769,15693704.0,P'eng,527.0,France,Male,37.0,3.0,82228.67,1.0,1.0,1.0,141137.91,0.0
1770,15726589.0,Tien,651.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,159742.33,0.0
1771,15753549.0,Lu,542.0,France,Female,42.0,9.0,105799.32,1.0,1.0,0.0,119059.13,0.0
1772,15722533.0,T'ang,729.0,France,Male,37.0,7.0,0.0,1.0,0.0,0.0,55857.48,0.0
1773,15690796.0,Chidumaga,573.0,France,Female,33.0,9.0,0.0,1.0,0.0,1.0,152491.72,0.0
1774,15570895.0,Pisano,482.0,France,Male,32.0,5.0,112727.06,1.0,1.0,1.0,79222.02,0.0
1775,15664543.0,P'eng,732.0,France,Female,34.0,2.0,0.0,2.0,0.0,1.0,132734.94,0.0
1776,15721835.0,Kao,709.0,France,Female,34.0,5.0,0.0,2.0,0.0,1.0,164886.64,0.0
1777,15753847.0,Tien,681.0,France,Female,51.0,3.0,86055.17,1.0,0.0,0.0,133672.61,1.0
1778,15749401.0,Aksenov,674.0,France,Male,42.0,7.0,0.0,2.0,1.0,1.0,52404.47,0.0
1779,15782390.0,H?,582.0,France,Male,45.0,7.0,75888.2,1.0,1.0,1.0,120830.73,0.0
1780,15642063.0,Fanucci,671.0,France,Female,34.0,3.0,141441.75,1.0,1.0,1.0,175072.58,0.0
1781,15694518.0,Outhwaite,540.0,Germany,Male,36.0,1.0,96891.46,2.0,1.0,1.0,134790.74,0.0
1782,15587584.0,Maclean,815.0,France,Male,29.0,5.0,102800.65,1.0,1.0,0.0,167554.86,1.0
1783,15612043.0,Ch'in,633.0,France,Male,26.0,6.0,0.0,2.0,1.0,0.0,94499.06,0.0
1784,15652955.0,Ch'eng,569.0,Germany,Male,38.0,3.0,102025.32,1.0,1.0,0.0,86927.53,0.0
1785,15675252.0,Ozioma,567.0,Spain,Male,33.0,3.0,0.0,2.0,1.0,0.0,139947.17,0.0
1786,15707025.0,Fang,652.0,France,Female,43.0,3.0,0.0,2.0,0.0,0.0,102298.59,0.0
1787,15626040.0,Hsueh,644.0,Spain,Female,58.0,8.0,0.0,2.0,1.0,1.0,100727.68,0.0
1788,15577170.0,Fiorentino,669.0,France,Male,31.0,8.0,146466.46,1.0,0.0,1.0,167033.83,0.0
1789,15736146.0,Hargraves,753.0,Germany,Male,53.0,6.0,92887.06,1.0,1.0,0.0,131312.56,1.0
1790,15576550.0,Okwudilichukwu,809.0,Spain,Male,25.0,4.0,0.0,2.0,1.0,0.0,156906.15,0.0
1791,15593973.0,Padovano,662.0,France,Female,48.0,10.0,0.0,2.0,1.0,1.0,147545.65,0.0
1792,15791114.0,Lucchese,569.0,France,Female,35.0,1.0,0.0,2.0,1.0,0.0,62944.75,0.0
1793,15711181.0,Chukwuemeka,745.0,France,Male,39.0,7.0,131778.66,1.0,0.0,0.0,91830.75,0.0
1794,15808831.0,Ch'ien,682.0,Germany,Female,46.0,2.0,122394.0,2.0,1.0,0.0,90975.94,0.0
1795,15665088.0,Tsou,682.0,Spain,Female,24.0,0.0,0.0,2.0,1.0,0.0,182355.21,0.0
1796,15576133.0,Chukwueloka,505.0,France,Male,42.0,7.0,0.0,2.0,0.0,0.0,105715.01,0.0
1797,15631436.0,Tretiakova,670.0,Germany,Female,56.0,9.0,143595.87,1.0,1.0,1.0,11783.1,1.0
1798,15641490.0,Chin,717.0,Germany,Male,30.0,1.0,91835.32,1.0,1.0,0.0,54954.51,0.0
1799,15648005.0,De Luca,646.0,France,Male,31.0,7.0,0.0,2.0,0.0,1.0,154775.7,0.0
1800,15709928.0,Kao,661.0,France,Male,39.0,3.0,112212.14,1.0,1.0,0.0,91340.02,0.0
1801,15574830.0,Chuang,682.0,Spain,Female,28.0,8.0,0.0,2.0,0.0,0.0,114522.68,0.0
1802,15792726.0,Shih,694.0,Spain,Female,39.0,9.0,167949.39,2.0,1.0,0.0,136539.13,0.0
1803,15635197.0,Yuriev,804.0,France,Female,26.0,1.0,0.0,2.0,1.0,0.0,102655.31,0.0
1804,15661526.0,Cattaneo,684.0,France,Female,44.0,5.0,0.0,2.0,1.0,1.0,130784.2,1.0
1805,15764448.0,Chukwubuikem,684.0,France,Male,26.0,2.0,0.0,2.0,1.0,0.0,131283.6,0.0
1806,15772573.0,T'ao,587.0,France,Male,32.0,7.0,0.0,2.0,1.0,0.0,142839.93,0.0
1807,15646513.0,Chigbogu,686.0,Spain,Female,39.0,8.0,0.0,1.0,1.0,0.0,82820.85,1.0
1808,15682824.0,Kao,757.0,Germany,Male,35.0,1.0,105397.8,2.0,1.0,1.0,173495.77,0.0
1809,15651389.0,Nwankwo,656.0,Germany,Female,41.0,9.0,129855.32,1.0,1.0,1.0,154460.88,0.0
1810,15602909.0,Folliero,635.0,France,Female,30.0,7.0,0.0,2.0,0.0,0.0,173837.54,0.0
1811,15737354.0,Chu,775.0,Germany,Female,30.0,3.0,137712.01,1.0,0.0,0.0,88920.68,1.0
1812,15774151.0,Ch'ang,828.0,Germany,Female,55.0,9.0,127738.75,1.0,1.0,1.0,172031.22,1.0
1813,15777599.0,Onwuamaeze,686.0,Spain,Female,41.0,5.0,0.0,2.0,1.0,0.0,180622.03,0.0
1814,15732281.0,Tung,663.0,France,Female,43.0,5.0,124577.33,1.0,1.0,0.0,57541.09,0.0
1815,15578186.0,Trevisano,653.0,Germany,Male,43.0,5.0,147511.26,2.0,0.0,1.0,173844.89,1.0
1816,15689633.0,Genovesi,602.0,Germany,Female,52.0,2.0,131938.92,1.0,0.0,0.0,98894.64,1.0
1817,15756901.0,T'ien,754.0,France,Male,21.0,2.0,0.0,1.0,1.0,1.0,75562.47,0.0
1818,15677586.0,Ting,596.0,Germany,Female,37.0,7.0,108664.85,2.0,1.0,0.0,139946.68,0.0
1819,15603554.0,Efimov,748.0,France,Female,40.0,6.0,0.0,2.0,1.0,0.0,183494.87,0.0
1820,15693737.0,Chinwendu,693.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,85901.09,0.0
1821,15643826.0,Lai,521.0,France,Female,30.0,10.0,0.0,2.0,1.0,1.0,64831.36,0.0
1822,15660403.0,Nwankwo,636.0,Spain,Male,25.0,8.0,0.0,2.0,1.0,0.0,91001.02,0.0
1823,15732610.0,Chibugo,642.0,Germany,Male,49.0,2.0,123906.55,1.0,1.0,1.0,121798.52,1.0
1824,15609475.0,Shao,694.0,France,Female,42.0,8.0,0.0,1.0,1.0,0.0,82969.61,0.0
1825,15797194.0,Iadanza,632.0,France,Female,28.0,3.0,0.0,1.0,1.0,1.0,47848.56,0.0
1826,15746258.0,Genovese,769.0,France,Female,34.0,9.0,99564.22,2.0,1.0,1.0,172749.4,0.0
1827,15627305.0,T'ao,670.0,France,Female,47.0,8.0,0.0,1.0,1.0,0.0,61531.86,1.0
1828,15609510.0,T'ang,850.0,France,Female,34.0,1.0,171646.76,1.0,0.0,1.0,45613.75,0.0
1829,15604544.0,McLean,646.0,Spain,Male,28.0,10.0,0.0,2.0,1.0,1.0,143450.61,0.0
1830,15785899.0,K'ung,628.0,France,Female,37.0,6.0,122031.55,1.0,1.0,1.0,149913.84,0.0
1831,15664001.0,K?,615.0,Germany,Male,55.0,9.0,122384.29,1.0,1.0,1.0,199290.68,0.0
1832,15806921.0,Cremonesi,594.0,France,Male,40.0,3.0,136596.15,1.0,1.0,0.0,125848.88,0.0
1833,15740164.0,Cremonesi,506.0,Spain,Female,36.0,4.0,0.0,2.0,1.0,0.0,164253.35,0.0
1834,15714993.0,Chukwukere,718.0,France,Female,43.0,4.0,0.0,2.0,1.0,0.0,113657.81,0.0
1835,15602405.0,Mazzanti,782.0,Spain,Male,31.0,10.0,0.0,2.0,1.0,0.0,185855.21,0.0
1836,15795519.0,Ch'in,685.0,Spain,Male,37.0,8.0,0.0,2.0,0.0,1.0,124486.28,0.0
1837,15621821.0,Chukwudi,741.0,Spain,Male,32.0,8.0,0.0,1.0,0.0,1.0,81409.0,0.0
1838,15794056.0,Ts'ao,644.0,France,Female,26.0,7.0,96652.96,1.0,1.0,0.0,139093.73,1.0
